measure_id,filter_id,start_year,end_year,location_id,numerator,denominator,value,missing,missing_percentage,status,count,sum,sum_squares,minimum,maximum,standard_deviation,average
17,53,2009,2013,AZ003,,,,,,NOT_AVAILABLE_YET,,,,,,,
17,53,2009,2013,AZ005,,,,,,NOT_AVAILABLE_YET,,,,,,,
17,53,2009,2013,AZ007,,,,,,NOT_AVAILABLE_YET,,,,,,,
17,53,2009,2013,AZ009,,,,,,NOT_AVAILABLE_YET,,,,,,,
17,53,2009,2013,AZ011,,,,,,NOT_AVAILABLE_YET,,,,,,,
17,53,2009,2013,AZ012,,,,,,NOT_AVAILABLE_YET,,,,,,,
17,53,2009,2013,AZ013,,,,,,NOT_AVAILABLE_YET,,,,,,,
17,53,2009,2013,AZ015,,,,,,NOT_AVAILABLE_YET,,,,,,,
17,53,2009,2013,AZ017,,,,,,NOT_AVAILABLE_YET,,,,,,,
17,53,2009,2013,AZ019,,,,,,NOT_AVAILABLE_YET,,,,,,,
17,53,2009,2013,AZ021,,,,,,NOT_AVAILABLE_YET,,,,,,,
17,53,2009,2013,AZ023,,,,,,NOT_AVAILABLE_YET,,,,,,,
17,53,2009,2013,AZ025,,,,,,NOT_AVAILABLE_YET,,,,,,,
17,53,2009,2013,AZ027,,,,,,NOT_AVAILABLE_YET,,,,,,,
17,54,2009,2013,AZ,,,,,,NOT_AVAILABLE_YET,,,,,,,
17,54,2009,2013,AZ001,,,,,,NOT_AVAILABLE_YET,,,,,,,
17,54,2009,2013,AZ003,,,,,,NOT_AVAILABLE_YET,,,,,,,
17,54,2009,2013,AZ005,,,,,,NOT_AVAILABLE_YET,,,,,,,
17,54,2009,2013,AZ007,,,,,,NOT_AVAILABLE_YET,,,,,,,
17,54,2009,2013,AZ009,,,,,,NOT_AVAILABLE_YET,,,,,,,
17,54,2009,2013,AZ011,,,,,,NOT_AVAILABLE_YET,,,,,,,
17,54,2009,2013,AZ012,,,,,,NOT_AVAILABLE_YET,,,,,,,
17,54,2009,2013,AZ013,,,,,,NOT_AVAILABLE_YET,,,,,,,
17,54,2009,2013,AZ015,,,,,,NOT_AVAILABLE_YET,,,,,,,
17,54,2009,2013,AZ017,,,,,,NOT_AVAILABLE_YET,,,,,,,
17,54,2009,2013,AZ019,,,,,,NOT_AVAILABLE_YET,,,,,,,
17,54,2009,2013,AZ021,,,,,,NOT_AVAILABLE_YET,,,,,,,
17,54,2009,2013,AZ023,,,,,,NOT_AVAILABLE_YET,,,,,,,
17,54,2009,2013,AZ025,,,,,,NOT_AVAILABLE_YET,,,,,,,
17,54,2009,2013,AZ027,,,,,,NOT_AVAILABLE_YET,,,,,,,
17,55,2009,2013,AZ,,,,,,NOT_AVAILABLE_YET,,,,,,,
17,55,2009,2013,AZ001,,,,,,NOT_AVAILABLE_YET,,,,,,,
17,55,2009,2013,AZ003,,,,,,NOT_AVAILABLE_YET,,,,,,,
17,55,2009,2013,AZ005,,,,,,NOT_AVAILABLE_YET,,,,,,,
17,55,2009,2013,AZ007,,,,,,NOT_AVAILABLE_YET,,,,,,,
17,55,2009,2013,AZ009,,,,,,NOT_AVAILABLE_YET,,,,,,,
17,55,2009,2013,AZ011,,,,,,NOT_AVAILABLE_YET,,,,,,,
17,55,2009,2013,AZ012,,,,,,NOT_AVAILABLE_YET,,,,,,,
17,55,2009,2013,AZ013,,,,,,NOT_AVAILABLE_YET,,,,,,,
17,55,2009,2013,AZ015,,,,,,NOT_AVAILABLE_YET,,,,,,,
17,55,2009,2013,AZ017,,,,,,NOT_AVAILABLE_YET,,,,,,,
17,55,2009,2013,AZ019,,,,,,NOT_AVAILABLE_YET,,,,,,,
17,55,2009,2013,AZ021,,,,,,NOT_AVAILABLE_YET,,,,,,,
17,55,2009,2013,AZ023,,,,,,NOT_AVAILABLE_YET,,,,,,,
17,55,2009,2013,AZ025,,,,,,NOT_AVAILABLE_YET,,,,,,,
17,55,2009,2013,AZ027,,,,,,NOT_AVAILABLE_YET,,,,,,,
17,81800,2009,2013,AZ,32018,52794,60.6470,243,0.4582,OK,,,,,,,
17,81800,2009,2013,AZ001,505,715,70.6294,0,0.0000,OK,,,,,,,
17,81800,2009,2013,AZ003,1359,1900,71.5263,88,4.4266,OK,,,,,,,
17,81800,2009,2013,AZ005,1585,2641,60.0151,3,0.1135,OK,,,,,,,
17,81800,2009,2013,AZ007,703,1435,48.9895,13,0.8978,OK,,,,,,,
17,81800,2009,2013,AZ009,745,984,75.7114,8,0.8065,OK,,,,,,,
17,81800,2009,2013,AZ011,236,262,90.0763,3,1.1321,OK,,,,,,,
17,81800,2009,2013,AZ012,498,806,61.7866,0,0.0000,OK,,,,,,,
17,81800,2009,2013,AZ013,15071,25069,60.1181,45,0.1792,OK,,,,,,,
17,81800,2009,2013,AZ015,2540,4138,61.3823,66,1.5699,OK,,,,,,,
17,81800,2009,2013,AZ017,1699,2899,58.6064,8,0.2752,OK,,,,,,,
17,81800,2009,2013,AZ019,,,,,,NOT_AVAILABLE_YET,,,,,,,
17,81800,2009,2013,AZ021,1785,3392,52.6238,1,0.0295,OK,,,,,,,
17,81800,2009,2013,AZ023,504,794,63.4761,6,0.7500,OK,,,,,,,
17,81800,2009,2013,AZ025,2556,4137,61.7839,2,0.0483,OK,,,,,,,
17,81800,2009,2013,AZ027,2232,3622,61.6234,0,0.0000,OK,,,,,,,
17,81801,2009,2013,AZ,2237,3404,65.7168,25,0.7291,OK,,,,,,,
17,81801,2009,2013,AZ001,61,107,57.0093,0,0.0000,OK,,,,,,,
17,81801,2009,2013,AZ003,85,110,77.2727,0,0.0000,OK,,,,,,,
17,81801,2009,2013,AZ005,197,312,63.1410,2,0.6369,OK,,,,,,,
17,81801,2009,2013,AZ007,64,134,47.7612,4,2.8986,OK,,,,,,,
17,81801,2009,2013,AZ009,122,159,76.7296,0,0.0000,OK,,,,,,,
17,81801,2009,2013,AZ011,29,34,85.2941,0,0.0000,OK,,,,,,,
17,81801,2009,2013,AZ012,26,42,61.9048,0,0.0000,OK,,,,,,,
17,81801,2009,2013,AZ013,682,935,72.9412,13,1.3713,OK,,,,,,,
17,81801,2009,2013,AZ015,200,318,62.8931,1,0.3135,OK,,,,,,,
17,81801,2009,2013,AZ017,104,167,62.2754,4,2.3392,OK,,,,,,,
17,81801,2009,2013,AZ019,,,,,,NOT_AVAILABLE_YET,,,,,,,
17,81801,2009,2013,AZ021,321,545,58.8991,0,0.0000,OK,,,,,,,
17,81801,2009,2013,AZ023,32,48,66.6667,1,2.0408,OK,,,,,,,
17,81801,2009,2013,AZ025,230,370,62.1622,0,0.0000,OK,,,,,,,
17,81801,2009,2013,AZ027,84,123,68.2927,0,0.0000,OK,,,,,,,
17,81802,2009,2013,AZ,14481,27122,53.3921,69,0.2538,OK,,,,,,,
17,81802,2009,2013,AZ001,47,77,61.0390,0,0.0000,OK,,,,,,,
17,81802,2009,2013,AZ003,58,78,74.3590,29,27.1028,EXCEEDS_MISSING_FILT,,,,,,,
17,81802,2009,2013,AZ005,346,474,72.9958,3,0.6289,OK,,,,,,,
17,81802,2009,2013,AZ007,58,97,59.7938,10,9.3458,HIGH_MISSING_FILT,,,,,,,
17,81802,2009,2013,AZ009,66,88,75.0000,1,1.1236,OK,,,,,,,
17,81802,2009,2013,AZ011,19,23,82.6087,0,0.0000,OK,,,,,,,
17,81802,2009,2013,AZ012,16,20,80.0000,0,0.0000,OK,,,,,,,
17,81802,2009,2013,AZ013,11924,22957,51.9406,10,0.0435,OK,,,,,,,
17,81802,2009,2013,AZ015,176,225,78.2222,0,0.0000,OK,,,,,,,
17,81802,2009,2013,AZ017,80,151,52.9801,14,8.4848,HIGH_MISSING_FILT,,,,,,,
17,81802,2009,2013,AZ019,,,,,,NOT_AVAILABLE_YET,,,,,,,
17,81802,2009,2013,AZ021,145,225,64.4444,0,0.0000,OK,,,,,,,
17,81802,2009,2013,AZ023,29,48,60.4167,1,2.0408,OK,,,,,,,
17,81802,2009,2013,AZ025,1422,2514,56.5632,0,0.0000,OK,,,,,,,
17,81802,2009,2013,AZ027,95,145,65.5172,1,0.6849,OK,,,,,,,
17,81803,2009,2013,AZ,2898,4723,61.3593,6,0.1269,OK,,,,,,,
17,81803,2009,2013,AZ001,65,102,63.7255,0,0.0000,OK,,,,,,,
17,81803,2009,2013,AZ003,273,333,81.9820,4,1.1869,OK,,,,,,,
17,81803,2009,2013,AZ005,202,313,64.5367,0,0.0000,OK,,,,,,,
17,81803,2009,2013,AZ007,156,311,50.1608,1,0.3205,OK,,,,,,,
17,81803,2009,2013,AZ009,263,351,74.9288,0,0.0000,OK,,,,,,,
17,81803,2009,2013,AZ011,48,49,97.9592,0,0.0000,OK,,,,,,,
17,81803,2009,2013,AZ012,91,160,56.8750,0,0.0000,OK,,,,,,,
17,81803,2009,2013,AZ013,252,463,54.4276,0,0.0000,OK,,,,,,,
17,81803,2009,2013,AZ015,252,428,58.8785,1,0.2331,OK,,,,,,,
17,81803,2009,2013,AZ017,291,511,56.9472,0,0.0000,OK,,,,,,,
17,81803,2009,2013,AZ019,,,,,,NOT_AVAILABLE_YET,,,,,,,
17,81803,2009,2013,AZ021,62,95,65.2632,0,0.0000,OK,,,,,,,
17,81803,2009,2013,AZ023,61,77,79.2208,0,0.0000,OK,,,,,,,
17,81803,2009,2013,AZ025,293,633,46.2875,0,0.0000,OK,,,,,,,
17,81803,2009,2013,AZ027,589,897,65.6633,0,0.0000,OK,,,,,,,
17,81804,2009,2013,AZ,3410,5420,62.9151,60,1.0949,OK,,,,,,,
17,81804,2009,2013,AZ001,190,297,63.9731,1,0.3356,OK,,,,,,,
17,81804,2009,2013,AZ003,200,235,85.1064,28,10.6464,EXCEEDS_MISSING_FILT,,,,,,,
17,81804,2009,2013,AZ005,219,331,66.1631,2,0.6006,OK,,,,,,,
17,81804,2009,2013,AZ007,203,368,55.1630,13,3.4121,OK,,,,,,,
17,81804,2009,2013,AZ009,196,239,82.0084,2,0.8299,OK,,,,,,,
17,81804,2009,2013,AZ011,86,92,93.4783,0,0.0000,OK,,,,,,,
17,81804,2009,2013,AZ012,126,198,63.6364,0,0.0000,OK,,,,,,,
17,81804,2009,2013,AZ013,328,478,68.6192,6,1.2397,OK,,,,,,,
17,81804,2009,2013,AZ015,140,233,60.0858,0,0.0000,OK,,,,,,,
17,81804,2009,2013,AZ017,489,815,60.0000,6,0.7308,OK,,,,,,,
17,81804,2009,2013,AZ019,,,,,,NOT_AVAILABLE_YET,,,,,,,
17,81804,2009,2013,AZ021,412,836,49.2823,0,0.0000,OK,,,,,,,
17,81804,2009,2013,AZ023,211,336,62.7976,2,0.5917,OK,,,,,,,
17,81804,2009,2013,AZ025,225,412,54.6117,0,0.0000,OK,,,,,,,
17,81804,2009,2013,AZ027,385,550,70.0000,0,0.0000,OK,,,,,,,
17,81805,2009,2013,AZ,0,0,,0,,NO_DATA,,,,,,,
17,81805,2009,2013,AZ001,0,0,,0,,NO_DATA,,,,,,,
17,81805,2009,2013,AZ003,0,0,,0,,NO_DATA,,,,,,,
17,81805,2009,2013,AZ005,0,0,,0,,NO_DATA,,,,,,,
17,81805,2009,2013,AZ007,0,0,,0,,NO_DATA,,,,,,,
17,81805,2009,2013,AZ009,0,0,,0,,NO_DATA,,,,,,,
17,81805,2009,2013,AZ011,0,0,,0,,NO_DATA,,,,,,,
17,81805,2009,2013,AZ012,0,0,,0,,NO_DATA,,,,,,,
17,81805,2009,2013,AZ013,0,0,,0,,NO_DATA,,,,,,,
17,81805,2009,2013,AZ015,0,0,,0,,NO_DATA,,,,,,,
17,81805,2009,2013,AZ017,0,0,,0,,NO_DATA,,,,,,,
17,81805,2009,2013,AZ019,,,,,,NOT_AVAILABLE_YET,,,,,,,
17,81805,2009,2013,AZ021,0,0,,0,,NO_DATA,,,,,,,
17,81805,2009,2013,AZ023,0,0,,0,,NO_DATA,,,,,,,
17,81805,2009,2013,AZ025,0,0,,0,,NO_DATA,,,,,,,
17,81805,2009,2013,AZ027,0,0,,0,,NO_DATA,,,,,,,
17,81806,2009,2013,AZ,122,192,63.5417,1,0.5181,INSUFFICIENT_COUNTIES,,,,,,,
17,81806,2009,2013,AZ001,7,13,53.8462,0,0.0000,OK,,,,,,,
17,81806,2009,2013,AZ003,14,17,82.3529,0,0.0000,OK,,,,,,,
17,81806,2009,2013,AZ005,23,30,76.6667,0,0.0000,OK,,,,,,,
17,81806,2009,2013,AZ007,7,20,35.0000,0,0.0000,OK,,,,,,,
17,81806,2009,2013,AZ009,9,14,64.2857,0,0.0000,OK,,,,,,,
17,81806,2009,2013,AZ011,3,3,100.0000,0,0.0000,INSUFFICIENT_DATA_FILT,,,,,,,
17,81806,2009,2013,AZ012,4,6,66.6667,0,0.0000,OK,,,,,,,
17,81806,2009,2013,AZ013,4,4,100.0000,1,20.0000,INSUFFICIENT_DATA_FILT,,,,,,,
17,81806,2009,2013,AZ015,17,18,94.4444,0,0.0000,OK,,,,,,,
17,81806,2009,2013,AZ017,10,18,55.5556,0,0.0000,OK,,,,,,,
17,81806,2009,2013,AZ019,,,,,,NOT_AVAILABLE_YET,,,,,,,
17,81806,2009,2013,AZ021,0,0,,0,,NO_DATA,,,,,,,
17,81806,2009,2013,AZ023,0,0,,0,,NO_DATA,,,,,,,
17,81806,2009,2013,AZ025,12,26,46.1538,0,0.0000,OK,,,,,,,
17,81806,2009,2013,AZ027,12,23,52.1739,0,0.0000,OK,,,,,,,
17,81807,2009,2013,AZ,0,0,,0,,NO_DATA,,,,,,,
17,81807,2009,2013,AZ001,0,0,,0,,NO_DATA,,,,,,,
17,81807,2009,2013,AZ003,0,0,,0,,NO_DATA,,,,,,,
17,81807,2009,2013,AZ005,0,0,,0,,NO_DATA,,,,,,,
17,81807,2009,2013,AZ007,0,0,,0,,NO_DATA,,,,,,,
17,81807,2009,2013,AZ009,0,0,,0,,NO_DATA,,,,,,,
17,81807,2009,2013,AZ011,0,0,,0,,NO_DATA,,,,,,,
17,81807,2009,2013,AZ012,0,0,,0,,NO_DATA,,,,,,,
17,81807,2009,2013,AZ013,0,0,,0,,NO_DATA,,,,,,,
17,81807,2009,2013,AZ015,0,0,,0,,NO_DATA,,,,,,,
17,81807,2009,2013,AZ017,0,0,,0,,NO_DATA,,,,,,,
17,81807,2009,2013,AZ019,,,,,,NOT_AVAILABLE_YET,,,,,,,
17,81807,2009,2013,AZ021,0,0,,0,,NO_DATA,,,,,,,
17,81807,2009,2013,AZ023,0,0,,0,,NO_DATA,,,,,,,
17,81807,2009,2013,AZ025,0,0,,0,,NO_DATA,,,,,,,
17,81807,2009,2013,AZ027,0,0,,0,,NO_DATA,,,,,,,
17,81808,2009,2013,AZ,0,0,,0,,NO_DATA,,,,,,,
17,81808,2009,2013,AZ001,0,0,,0,,NO_DATA,,,,,,,
17,81808,2009,2013,AZ003,0,0,,0,,NO_DATA,,,,,,,
17,81808,2009,2013,AZ005,0,0,,0,,NO_DATA,,,,,,,
17,81808,2009,2013,AZ007,0,0,,0,,NO_DATA,,,,,,,
17,81808,2009,2013,AZ009,0,0,,0,,NO_DATA,,,,,,,
17,81808,2009,2013,AZ011,0,0,,0,,NO_DATA,,,,,,,
17,81808,2009,2013,AZ012,0,0,,0,,NO_DATA,,,,,,,
17,81808,2009,2013,AZ013,0,0,,0,,NO_DATA,,,,,,,
17,81808,2009,2013,AZ015,0,0,,0,,NO_DATA,,,,,,,
17,81808,2009,2013,AZ017,0,0,,0,,NO_DATA,,,,,,,
17,81808,2009,2013,AZ019,,,,,,NOT_AVAILABLE_YET,,,,,,,
17,81808,2009,2013,AZ021,0,0,,0,,NO_DATA,,,,,,,
17,81808,2009,2013,AZ023,0,0,,0,,NO_DATA,,,,,,,
17,81808,2009,2013,AZ025,0,0,,0,,NO_DATA,,,,,,,
17,81808,2009,2013,AZ027,0,0,,0,,NO_DATA,,,,,,,
17,81809,2009,2013,AZ,0,0,,0,,NO_DATA,,,,,,,
17,81809,2009,2013,AZ001,0,0,,0,,NO_DATA,,,,,,,
17,81809,2009,2013,AZ003,0,0,,0,,NO_DATA,,,,,,,
17,81809,2009,2013,AZ005,0,0,,0,,NO_DATA,,,,,,,
17,81809,2009,2013,AZ007,0,0,,0,,NO_DATA,,,,,,,
17,81809,2009,2013,AZ009,0,0,,0,,NO_DATA,,,,,,,
17,81809,2009,2013,AZ011,0,0,,0,,NO_DATA,,,,,,,
17,81809,2009,2013,AZ012,0,0,,0,,NO_DATA,,,,,,,
17,81809,2009,2013,AZ013,0,0,,0,,NO_DATA,,,,,,,
17,81809,2009,2013,AZ015,0,0,,0,,NO_DATA,,,,,,,
17,81809,2009,2013,AZ017,0,0,,0,,NO_DATA,,,,,,,
17,81809,2009,2013,AZ019,,,,,,NOT_AVAILABLE_YET,,,,,,,
17,81809,2009,2013,AZ021,0,0,,0,,NO_DATA,,,,,,,
17,81809,2009,2013,AZ023,0,0,,0,,NO_DATA,,,,,,,
17,81809,2009,2013,AZ025,0,0,,0,,NO_DATA,,,,,,,
17,81809,2009,2013,AZ027,0,0,,0,,NO_DATA,,,,,,,
17,81810,2009,2013,AZ,0,0,,0,,NO_DATA,,,,,,,
17,81810,2009,2013,AZ001,0,0,,0,,NO_DATA,,,,,,,
17,81810,2009,2013,AZ003,0,0,,0,,NO_DATA,,,,,,,
17,81810,2009,2013,AZ005,0,0,,0,,NO_DATA,,,,,,,
17,81810,2009,2013,AZ007,0,0,,0,,NO_DATA,,,,,,,
17,81810,2009,2013,AZ009,0,0,,0,,NO_DATA,,,,,,,
17,81810,2009,2013,AZ011,0,0,,0,,NO_DATA,,,,,,,
17,81810,2009,2013,AZ012,0,0,,0,,NO_DATA,,,,,,,
17,81810,2009,2013,AZ013,0,0,,0,,NO_DATA,,,,,,,
17,81810,2009,2013,AZ015,0,0,,0,,NO_DATA,,,,,,,
17,81810,2009,2013,AZ017,0,0,,0,,NO_DATA,,,,,,,
17,81810,2009,2013,AZ019,,,,,,NOT_AVAILABLE_YET,,,,,,,
17,81810,2009,2013,AZ021,0,0,,0,,NO_DATA,,,,,,,
17,81810,2009,2013,AZ023,0,0,,0,,NO_DATA,,,,,,,
17,81810,2009,2013,AZ025,0,0,,0,,NO_DATA,,,,,,,
17,81810,2009,2013,AZ027,0,0,,0,,NO_DATA,,,,,,,
17,81811,2009,2013,AZ,2648,4585,57.7535,23,0.4991,OK,,,,,,,
17,81811,2009,2013,AZ001,50,93,53.7634,0,0.0000,OK,,,,,,,
17,81811,2009,2013,AZ003,108,180,60.0000,3,1.6393,OK,,,,,,,
17,81811,2009,2013,AZ005,93,217,42.8571,0,0.0000,OK,,,,,,,
17,81811,2009,2013,AZ007,73,153,47.7124,0,0.0000,OK,,,,,,,
17,81811,2009,2013,AZ009,127,187,67.9144,1,0.5319,OK,,,,,,,
17,81811,2009,2013,AZ011,20,23,86.9565,0,0.0000,OK,,,,,,,
17,81811,2009,2013,AZ012,51,116,43.9655,0,0.0000,OK,,,,,,,
17,81811,2009,2013,AZ013,415,552,75.1812,1,0.1808,OK,,,,,,,
17,81811,2009,2013,AZ015,323,682,47.3607,17,2.4320,OK,,,,,,,
17,81811,2009,2013,AZ017,166,377,44.0318,1,0.2646,OK,,,,,,,
17,81811,2009,2013,AZ019,,,,,,NOT_AVAILABLE_YET,,,,,,,
17,81811,2009,2013,AZ021,708,1101,64.3052,0,0.0000,OK,,,,,,,
17,81811,2009,2013,AZ023,48,72,66.6667,0,0.0000,OK,,,,,,,
17,81811,2009,2013,AZ025,189,333,56.7568,0,0.0000,OK,,,,,,,
17,81811,2009,2013,AZ027,277,499,55.5110,0,0.0000,OK,,,,,,,
17,81812,2009,2013,AZ,3176,4729,67.1601,12,0.2531,OK,,,,,,,
17,81812,2009,2013,AZ001,81,156,51.9231,0,0.0000,OK,,,,,,,
17,81812,2009,2013,AZ003,477,633,75.3555,3,0.4717,OK,,,,,,,
17,81812,2009,2013,AZ005,251,334,75.1497,1,0.2985,OK,,,,,,,
17,81812,2009,2013,AZ007,45,99,45.4545,0,0.0000,OK,,,,,,,
17,81812,2009,2013,AZ009,93,127,73.2283,1,0.7812,OK,,,,,,,
17,81812,2009,2013,AZ011,13,16,81.2500,0,0.0000,OK,,,,,,,
17,81812,2009,2013,AZ012,54,77,70.1299,0,0.0000,OK,,,,,,,
17,81812,2009,2013,AZ013,302,423,71.3948,2,0.4706,OK,,,,,,,
17,81812,2009,2013,AZ015,179,323,55.4180,5,1.5244,OK,,,,,,,
17,81812,2009,2013,AZ017,230,481,47.8170,0,0.0000,OK,,,,,,,
17,81812,2009,2013,AZ019,,,,,,NOT_AVAILABLE_YET,,,,,,,
17,81812,2009,2013,AZ021,467,686,68.0758,0,0.0000,OK,,,,,,,
17,81812,2009,2013,AZ023,222,300,74.0000,0,0.0000,OK,,,,,,,
17,81812,2009,2013,AZ025,128,222,57.6577,0,0.0000,OK,,,,,,,
17,81812,2009,2013,AZ027,634,852,74.4131,0,0.0000,OK,,,,,,,
17,81813,2009,2013,AZ,1,1,100.0000,0,0.0000,INSUFFICIENT_DATA_FILT,,,,,,,
17,81813,2009,2013,AZ001,0,0,,0,,NO_DATA,,,,,,,
17,81813,2009,2013,AZ003,0,0,,0,,NO_DATA,,,,,,,
17,81813,2009,2013,AZ005,0,0,,0,,NO_DATA,,,,,,,
17,81813,2009,2013,AZ007,0,0,,0,,NO_DATA,,,,,,,
17,81813,2009,2013,AZ009,0,0,,0,,NO_DATA,,,,,,,
17,81813,2009,2013,AZ011,0,0,,0,,NO_DATA,,,,,,,
17,81813,2009,2013,AZ012,0,0,,0,,NO_DATA,,,,,,,
17,81813,2009,2013,AZ013,0,0,,0,,NO_DATA,,,,,,,
17,81813,2009,2013,AZ015,0,0,,0,,NO_DATA,,,,,,,
17,81813,2009,2013,AZ017,0,0,,0,,NO_DATA,,,,,,,
17,81813,2009,2013,AZ019,,,,,,NOT_AVAILABLE_YET,,,,,,,
17,81813,2009,2013,AZ021,0,0,,0,,NO_DATA,,,,,,,
17,81813,2009,2013,AZ023,0,0,,0,,NO_DATA,,,,,,,
17,81813,2009,2013,AZ025,1,1,100.0000,0,0.0000,INSUFFICIENT_DATA_FILT,,,,,,,
17,81813,2009,2013,AZ027,0,0,,0,,NO_DATA,,,,,,,
17,81814,2009,2013,AZ,45,87,51.7241,0,0.0000,INSUFFICIENT_COUNTIES,,,,,,,
17,81814,2009,2013,AZ001,0,3,0.0000,0,0.0000,INSUFFICIENT_DATA_FILT,,,,,,,
17,81814,2009,2013,AZ003,2,7,28.5714,0,0.0000,OK,,,,,,,
17,81814,2009,2013,AZ005,1,4,25.0000,0,0.0000,INSUFFICIENT_DATA_FILT,,,,,,,
17,81814,2009,2013,AZ007,1,2,50.0000,0,0.0000,INSUFFICIENT_DATA_FILT,,,,,,,
17,81814,2009,2013,AZ009,10,13,76.9231,0,0.0000,OK,,,,,,,
17,81814,2009,2013,AZ011,0,0,,0,,NO_DATA,,,,,,,
17,81814,2009,2013,AZ012,1,1,100.0000,0,0.0000,INSUFFICIENT_DATA_FILT,,,,,,,
17,81814,2009,2013,AZ013,0,1,0.0000,0,0.0000,INSUFFICIENT_DATA_FILT,,,,,,,
17,81814,2009,2013,AZ015,14,28,50.0000,0,0.0000,OK,,,,,,,
17,81814,2009,2013,AZ017,4,9,44.4444,0,0.0000,OK,,,,,,,
17,81814,2009,2013,AZ019,,,,,,NOT_AVAILABLE_YET,,,,,,,
17,81814,2009,2013,AZ021,10,16,62.5000,0,0.0000,OK,,,,,,,
17,81814,2009,2013,AZ023,0,0,,0,,NO_DATA,,,,,,,
17,81814,2009,2013,AZ025,1,1,100.0000,0,0.0000,INSUFFICIENT_DATA_FILT,,,,,,,
17,81814,2009,2013,AZ027,1,2,50.0000,0,0.0000,INSUFFICIENT_DATA_FILT,,,,,,,
17,81815,2009,2013,AZ,0,0,,0,,NO_DATA,,,,,,,
17,81815,2009,2013,AZ001,0,0,,0,,NO_DATA,,,,,,,
17,81815,2009,2013,AZ003,0,0,,0,,NO_DATA,,,,,,,
17,81815,2009,2013,AZ005,0,0,,0,,NO_DATA,,,,,,,
17,81815,2009,2013,AZ007,0,0,,0,,NO_DATA,,,,,,,
17,81815,2009,2013,AZ009,0,0,,0,,NO_DATA,,,,,,,
17,81815,2009,2013,AZ011,0,0,,0,,NO_DATA,,,,,,,
17,81815,2009,2013,AZ012,0,0,,0,,NO_DATA,,,,,,,
17,81815,2009,2013,AZ013,0,0,,0,,NO_DATA,,,,,,,
17,81815,2009,2013,AZ015,0,0,,0,,NO_DATA,,,,,,,
17,81815,2009,2013,AZ017,0,0,,0,,NO_DATA,,,,,,,
17,81815,2009,2013,AZ019,,,,,,NOT_AVAILABLE_YET,,,,,,,
17,81815,2009,2013,AZ021,0,0,,0,,NO_DATA,,,,,,,
17,81815,2009,2013,AZ023,0,0,,0,,NO_DATA,,,,,,,
17,81815,2009,2013,AZ025,0,0,,0,,NO_DATA,,,,,,,
17,81815,2009,2013,AZ027,0,0,,0,,NO_DATA,,,,,,,
17,81816,2009,2013,AZ,0,0,,0,,NO_DATA,,,,,,,
17,81816,2009,2013,AZ001,0,0,,0,,NO_DATA,,,,,,,
17,81816,2009,2013,AZ003,0,0,,0,,NO_DATA,,,,,,,
17,81816,2009,2013,AZ005,0,0,,0,,NO_DATA,,,,,,,
17,81816,2009,2013,AZ007,0,0,,0,,NO_DATA,,,,,,,
17,81816,2009,2013,AZ009,0,0,,0,,NO_DATA,,,,,,,
17,81816,2009,2013,AZ011,0,0,,0,,NO_DATA,,,,,,,
17,81816,2009,2013,AZ012,0,0,,0,,NO_DATA,,,,,,,
17,81816,2009,2013,AZ013,0,0,,0,,NO_DATA,,,,,,,
17,81816,2009,2013,AZ015,0,0,,0,,NO_DATA,,,,,,,
17,81816,2009,2013,AZ017,0,0,,0,,NO_DATA,,,,,,,
17,81816,2009,2013,AZ019,,,,,,NOT_AVAILABLE_YET,,,,,,,
17,81816,2009,2013,AZ021,0,0,,0,,NO_DATA,,,,,,,
17,81816,2009,2013,AZ023,0,0,,0,,NO_DATA,,,,,,,
17,81816,2009,2013,AZ025,0,0,,0,,NO_DATA,,,,,,,
17,81816,2009,2013,AZ027,0,0,,0,,NO_DATA,,,,,,,
17,81817,2009,2013,AZ,6,16,37.5000,0,0.0000,INSUFFICIENT_COUNTIES,,,,,,,
17,81817,2009,2013,AZ001,0,0,,0,,NO_DATA,,,,,,,
17,81817,2009,2013,AZ003,0,0,,0,,NO_DATA,,,,,,,
17,81817,2009,2013,AZ005,0,0,,0,,NO_DATA,,,,,,,
17,81817,2009,2013,AZ007,0,0,,0,,NO_DATA,,,,,,,
17,81817,2009,2013,AZ009,0,0,,0,,NO_DATA,,,,,,,
17,81817,2009,2013,AZ011,0,0,,0,,NO_DATA,,,,,,,
17,81817,2009,2013,AZ012,0,0,,0,,NO_DATA,,,,,,,
17,81817,2009,2013,AZ013,0,0,,0,,NO_DATA,,,,,,,
17,81817,2009,2013,AZ015,0,0,,0,,NO_DATA,,,,,,,
17,81817,2009,2013,AZ017,1,1,100.0000,0,0.0000,INSUFFICIENT_DATA_FILT,,,,,,,
17,81817,2009,2013,AZ019,,,,,,NOT_AVAILABLE_YET,,,,,,,
17,81817,2009,2013,AZ021,0,0,,0,,NO_DATA,,,,,,,
17,81817,2009,2013,AZ023,0,0,,0,,NO_DATA,,,,,,,
17,81817,2009,2013,AZ025,5,15,33.3333,0,0.0000,OK,,,,,,,
17,81817,2009,2013,AZ027,0,0,,0,,NO_DATA,,,,,,,
17,81818,2009,2013,AZ,0,0,,0,,NO_DATA,,,,,,,
17,81818,2009,2013,AZ001,0,0,,0,,NO_DATA,,,,,,,
17,81818,2009,2013,AZ003,0,0,,0,,NO_DATA,,,,,,,
